payment_id,ride_id,user_id,amount,payment_method,payment_status,transaction_id,payment_time
10037,10037,5851,20.99,wallet,completed,TXN00010037,2025-06-09 05:07:00
10038,10038,8190,39.44,card,completed,TXN00010038,2025-05-10 17:42:00
10039,10039,3049,95.78,wallet,completed,TXN00010039,2025-03-19 03:25:00
10040,10040,5592,44.28,wallet,completed,TXN00010040,2025-02-15 17:35:00
10041,10041,6326,107.51,cash,completed,TXN00010041,2025-02-03 20:04:00
10042,10042,9709,57.99,cash,refunded,TXN00010042,2025-03-13 03:05:00
10043,10043,9854,21.71,cash,completed,TXN00010043,2024-11-19 17:54:00
10044,10044,9168,75.16,card,completed,TXN00010044,2025-10-17 15:46:00
10045,10045,3242,87.54,card,refunded,TXN00010045,2024-06-11 10:54:00
10046,10046,6563,58.08,wallet,completed,TXN00010046,2024-09-13 02:10:00
10047,10047,8595,90.44,card,completed,TXN00010047,2024-10-30 11:03:00
10048,10048,3801,98.38,card,completed,TXN00010048,2025-02-08 00:53:00
10049,10049,7409,137.95,cash,refunded,TXN00010049,2024-04-05 13:20:00
10050,10050,8887,149.01,cash,completed,TXN00010050,2024-08-29 09:15:00
10051,10051,6578,119.81,card,refunded,TXN00010051,2024-08-28 14:17:00
10052,10052,9378,89.10,wallet,completed,TXN00010052,2025-02-19 06:55:00
10053,10053,9320,140.63,card,completed,TXN00010053,2024-02-12 14:34:00
10054,10054,6757,142.43,wallet,refunded,TXN00010054,2025-04-28 02:57:00
10055,10055,3224,144.77,cash,refunded,TXN00010055,2025-07-10 21:26:00
10056,10056,6561,106.47,wallet,completed,TXN00010056,2025-12-29 15:28:00
10057,10057,6682,27.91,card,completed,TXN00010057,2025-10-25 09:32:00
10058,10058,3817,136.06,cash,refunded,TXN00010058,2024-12-23 10:13:00
10059,10059,3709,63.04,wallet,completed,TXN00010059,2025-05-05 05:20:00
10060,10060,7291,147.99,cash,completed,TXN00010060,2024-10-31 09:19:00
10061,10061,5756,31.11,wallet,completed,TXN00010061,2025-08-12 13:06:00
10062,10062,8339,45.08,cash,completed,TXN00010062,2025-06-21 07:41:00
10063,10063,4979,91.65,wallet,refunded,TXN00010063,2024-03-14 20:07:00
10064,10064,6668,27.86,wallet,completed,TXN00010064,2024-07-31 09:24:00
10065,10065,6931,18.54,wallet,completed,TXN00010065,2024-07-02 02:50:00
10066,10066,5784,113.78,cash,completed,TXN00010066,2024-02-12 02:05:00
10067,10067,4346,143.16,wallet,completed,TXN00010067,2025-09-27 08:45:00
10068,10068,5698,142.04,cash,completed,TXN00010068,2024-06-22 11:20:00
10069,10069,7298,141.94,card,completed,TXN00010069,2025-12-09 18:03:00
10070,10070,9048,111.43,wallet,refunded,TXN00010070,2025-07-14 16:04:00
10071,10071,3755,134.19,cash,completed,TXN00010071,2024-10-03 00:25:00
10072,10072,6471,94.06,cash,refunded,TXN00010072,2024-09-18 23:23:00
10073,10073,6624,9.41,card,completed,TXN00010073,2024-01-03 02:58:00
10074,10074,7778,108.23,cash,refunded,TXN00010074,2024-03-22 03:11:00
10075,10075,6421,148.58,card,completed,TXN00010075,2025-12-09 13:08:00
10076,10076,7914,23.17,cash,completed,TXN00010076,2024-04-25 06:11:00
10077,10077,8838,72.90,cash,completed,TXN00010077,2025-12-08 08:17:00
10078,10078,4841,126.51,wallet,completed,TXN00010078,2024-02-19 21:37:00
10079,10079,6118,111.93,card,refunded,TXN00010079,2025-03-25 19:59:00
10080,10080,4312,99.15,card,completed,TXN00010080,2024-01-03 15:02:00
10081,10081,5515,145.18,card,completed,TXN00010081,2024-04-12 23:57:00
10082,10082,9796,90.75,cash,refunded,TXN00010082,2024-06-10 22:42:00
10083,10083,5772,22.46,wallet,completed,TXN00010083,2025-03-20 07:35:00
10084,10084,9656,41.63,wallet,completed,TXN00010084,2025-05-22 08:28:00
10085,10085,9451,82.22,card,completed,TXN00010085,2025-09-18 11:53:00
10086,10086,7684,39.00,cash,completed,TXN00010086,2024-07-19 07:57:00
10087,10087,3511,123.93,card,completed,TXN00010087,2024-01-17 13:26:00
10088,10088,7384,80.55,cash,refunded,TXN00010088,2024-05-07 01:21:00
10089,10089,4555,147.20,cash,completed,TXN00010089,2024-09-13 12:06:00
10090,10090,6988,143.88,card,refunded,TXN00010090,2024-09-03 11:42:00
10091,10091,6881,48.22,card,completed,TXN00010091,2025-09-30 06:00:00
10092,10092,8677,76.04,wallet,completed,TXN00010092,2025-02-17 17:03:00
10093,10093,7026,46.35,card,completed,TXN00010093,2024-11-01 00:45:00
10094,10094,4657,58.86,wallet,completed,TXN00010094,2025-12-17 18:16:00
10095,10095,6708,117.07,card,completed,TXN00010095,2024-07-09 10:47:00
10096,10096,6257,34.21,wallet,completed,TXN00010096,2025-12-18 22:28:00
10097,10097,9236,103.96,cash,completed,TXN00010097,2025-07-04 05:05:00
10098,10098,6523,94.94,cash,completed,TXN00010098,2025-09-25 04:27:00
10099,10099,9169,56.78,card,completed,TXN00010099,2025-01-26 07:17:00
10100,10100,5686,97.86,cash,completed,TXN00010100,2024-04-02 09:57:00
10101,10101,8385,34.04,cash,completed,TXN00010101,2025-09-14 23:09:00
10102,10102,9251,108.43,cash,completed,TXN00010102,2025-03-12 01:47:00
10103,10103,8592,54.92,cash,completed,TXN00010103,2025-09-12 13:30:00
10104,10104,5459,122.52,cash,refunded,TXN00010104,2024-09-11 07:58:00
10105,10105,5585,127.12,cash,completed,TXN00010105,2025-02-10 22:37:00
10106,10106,8427,133.51,wallet,completed,TXN00010106,2024-06-19 21:06:00
10107,10107,6097,28.10,card,refunded,TXN00010107,2025-08-05 22:53:00
10108,10108,9350,31.41,wallet,refunded,TXN00010108,2024-04-09 18:59:00
10109,10109,8677,81.24,wallet,completed,TXN00010109,2025-10-03 09:51:00
10110,10110,7754,34.97,card,completed,TXN00010110,2024-03-08 06:53:00
10111,10111,4466,86.36,wallet,completed,TXN00010111,2025-04-05 12:39:00
10112,10112,5384,102.76,cash,completed,TXN00010112,2025-10-03 22:00:00
10113,10113,8990,99.76,cash,completed,TXN00010113,2024-11-08 10:43:00
10114,10114,7531,80.58,cash,completed,TXN00010114,2025-04-17 02:32:00
10115,10115,6829,87.97,card,completed,TXN00010115,2024-03-09 11:12:00
10116,10116,4776,45.83,wallet,refunded,TXN00010116,2025-04-13 02:32:00
10117,10117,3670,130.11,cash,completed,TXN00010117,2025-10-13 02:42:00
10118,10118,5247,48.75,card,completed,TXN00010118,2025-05-01 10:29:00
10119,10119,8990,120.83,cash,completed,TXN00010119,2024-07-11 18:28:00
10120,10120,3559,143.38,wallet,completed,TXN00010120,2024-04-03 03:37:00
10121,10121,3747,54.59,cash,completed,TXN00010121,2025-10-26 16:57:00
10122,10122,6806,48.28,wallet,completed,TXN00010122,2025-10-01 23:47:00
10123,10123,5210,84.24,wallet,completed,TXN00010123,2025-05-23 07:49:00
10124,10124,5280,54.76,wallet,completed,TXN00010124,2024-12-17 17:53:00
10125,10125,6713,143.01,cash,completed,TXN00010125,2025-04-19 03:38:00
10126,10126,3820,125.83,cash,refunded,TXN00010126,2025-10-11 10:56:00
10127,10127,9360,68.03,card,completed,TXN00010127,2025-09-30 06:16:00
10128,10128,4602,10.85,wallet,refunded,TXN00010128,2025-12-12 07:02:00
10129,10129,5833,125.12,wallet,completed,TXN00010129,2024-05-22 20:00:00
10130,10130,5538,147.86,card,refunded,TXN00010130,2025-12-04 21:30:00
10131,10131,6042,127.53,card,refunded,TXN00010131,2024-09-10 21:45:00
10132,10132,7296,54.13,card,completed,TXN00010132,2025-08-30 03:05:00
10133,10133,3661,122.32,cash,completed,TXN00010133,2024-09-26 04:01:00
10134,10134,8507,130.53,cash,refunded,TXN00010134,2025-03-29 16:37:00
10135,10135,4265,35.75,wallet,completed,TXN00010135,2025-09-24 09:05:00
10136,10136,4352,96.83,card,completed,TXN00010136,2025-08-10 16:44:00
10137,10137,9495,109.07,cash,completed,TXN00010137,2025-05-31 01:43:00
10138,10138,3618,118.58,cash,completed,TXN00010138,2025-12-20 07:58:00
10139,10139,4540,117.97,cash,refunded,TXN00010139,2024-03-05 00:28:00
10140,10140,7925,104.92,card,completed,TXN00010140,2025-09-21 23:23:00
10141,10141,5044,56.10,card,completed,TXN00010141,2024-10-11 12:57:00
10142,10142,6573,23.31,cash,completed,TXN00010142,2025-10-23 01:49:00
10143,10143,6833,73.49,card,completed,TXN00010143,2025-10-24 22:27:00
10144,10144,6556,77.37,card,completed,TXN00010144,2025-12-28 11:34:00
10145,10145,9148,98.68,cash,completed,TXN00010145,2025-09-26 12:39:00
10146,10146,8119,140.05,card,completed,TXN00010146,2024-04-21 04:03:00
10147,10147,6383,140.41,cash,completed,TXN00010147,2025-01-17 02:40:00
10148,10148,5597,33.03,wallet,completed,TXN00010148,2025-07-03 02:34:00
10149,10149,5429,13.36,wallet,completed,TXN00010149,2025-10-20 07:27:00
10150,10150,5228,69.62,wallet,completed,TXN00010150,2024-10-19 14:30:00
10151,10151,9614,85.18,wallet,completed,TXN00010151,2024-11-09 14:27:00
10152,10152,5367,126.21,wallet,completed,TXN00010152,2024-10-24 11:09:00
10153,10153,8940,8.91,wallet,completed,TXN00010153,2024-03-23 17:11:00
10154,10154,7163,95.67,wallet,completed,TXN00010154,2024-11-26 21:50:00
10155,10155,5700,64.39,card,completed,TXN00010155,2024-12-25 08:12:00
10156,10156,9020,130.43,wallet,completed,TXN00010156,2024-07-18 13:24:00
10157,10157,8524,44.92,cash,completed,TXN00010157,2025-02-10 03:36:00
10158,10158,4747,53.19,cash,completed,TXN00010158,2025-11-02 09:18:00
10159,10159,6770,28.92,wallet,completed,TXN00010159,2025-10-03 21:56:00
10160,10160,8360,66.86,wallet,completed,TXN00010160,2025-10-24 05:38:00
10161,10161,4949,94.20,card,refunded,TXN00010161,2024-12-26 00:19:00
10162,10162,9073,106.12,cash,refunded,TXN00010162,2025-01-07 17:04:00
10163,10163,7692,120.85,card,completed,TXN00010163,2025-04-17 20:03:00
10164,10164,6962,20.24,cash,completed,TXN00010164,2024-07-16 20:08:00
10165,10165,9397,77.56,card,completed,TXN00010165,2024-06-20 01:12:00
10166,10166,9929,16.16,card,completed,TXN00010166,2025-11-17 22:11:00
10167,10167,7144,119.42,wallet,completed,TXN00010167,2025-01-03 04:04:00
10168,10168,4168,37.58,card,completed,TXN00010168,2025-11-20 12:56:00
10169,10169,4746,80.81,card,refunded,TXN00010169,2024-07-22 10:18:00
10170,10170,9401,105.90,wallet,refunded,TXN00010170,2025-11-23 21:55:00
10171,10171,7731,100.00,wallet,completed,TXN00010171,2025-06-06 10:34:00
10172,10172,4161,51.23,wallet,completed,TXN00010172,2025-01-26 03:00:00
10173,10173,5783,136.85,cash,completed,TXN00010173,2024-02-17 11:57:00
10174,10174,8165,15.70,cash,refunded,TXN00010174,2025-12-04 23:23:00
10175,10175,3703,62.27,card,completed,TXN00010175,2024-08-23 21:41:00
10176,10176,5230,95.78,card,completed,TXN00010176,2025-10-04 19:13:00
10177,10177,9638,81.23,wallet,completed,TXN00010177,2024-03-23 15:35:00
10178,10178,6545,87.46,wallet,completed,TXN00010178,2024-07-04 03:17:00
10179,10179,6390,42.52,card,completed,TXN00010179,2024-08-17 17:12:00
10180,10180,6110,148.46,card,completed,TXN00010180,2024-02-29 04:16:00
10181,10181,7119,92.82,card,completed,TXN00010181,2025-12-18 15:02:00
10182,10182,9907,18.85,card,completed,TXN00010182,2024-07-19 07:28:00
10183,10183,4234,127.32,card,refunded,TXN00010183,2024-01-19 07:12:00
10184,10184,3707,27.96,card,refunded,TXN00010184,2024-10-10 16:10:00
10185,10185,6232,87.84,card,completed,TXN00010185,2025-07-18 12:04:00
10186,10186,6217,106.18,cash,refunded,TXN00010186,2024-02-13 03:17:00
10187,10187,9583,93.27,cash,completed,TXN00010187,2024-08-20 16:02:00
10188,10188,9399,50.53,card,completed,TXN00010188,2024-10-14 21:25:00
10189,10189,9982,19.20,card,completed,TXN00010189,2024-07-14 15:21:00
10190,10190,3275,124.94,cash,completed,TXN00010190,2025-09-10 12:13:00
10191,10191,5517,60.68,card,completed,TXN00010191,2025-06-08 11:57:00
10192,10192,7323,76.07,card,completed,TXN00010192,2024-11-20 02:22:00
10193,10193,8006,8.52,card,completed,TXN00010193,2024-04-03 11:32:00
10194,10194,7530,63.12,wallet,completed,TXN00010194,2024-04-13 00:11:00
10195,10195,8821,69.08,card,completed,TXN00010195,2024-03-16 23:52:00
10196,10196,8202,55.31,wallet,completed,TXN00010196,2025-05-17 01:41:00
10197,10197,9627,128.43,card,completed,TXN00010197,2025-07-03 04:23:00
10198,10198,3918,137.74,card,refunded,TXN00010198,2024-10-16 10:38:00
10199,10199,5270,73.34,wallet,completed,TXN00010199,2024-05-14 01:57:00
10200,10200,8942,55.67,wallet,completed,TXN00010200,2024-03-17 17:15:00
10201,10201,3389,48.42,card,refunded,TXN00010201,2025-07-28 05:56:00
10202,10202,7138,63.36,card,completed,TXN00010202,2024-05-06 23:02:00
10203,10203,7258,34.08,card,completed,TXN00010203,2024-05-03 12:23:00
10204,10204,4052,19.67,cash,completed,TXN00010204,2024-01-24 15:00:00
10205,10205,3505,85.03,cash,completed,TXN00010205,2024-01-11 19:48:00
10206,10206,6466,54.41,cash,completed,TXN00010206,2025-12-18 16:56:00
10207,10207,4524,23.69,wallet,completed,TXN00010207,2024-09-28 10:49:00
10208,10208,4176,18.10,cash,completed,TXN00010208,2025-11-22 03:23:00
10209,10209,7732,19.33,card,completed,TXN00010209,2025-05-15 17:10:00
10210,10210,7721,45.58,card,completed,TXN00010210,2025-02-11 08:58:00
10211,10211,5068,63.27,cash,completed,TXN00010211,2025-09-03 08:15:00
10212,10212,4067,26.16,cash,completed,TXN00010212,2025-11-15 09:06:00
10213,10213,5305,68.42,wallet,completed,TXN00010213,2025-02-14 10:20:00
10214,10214,7909,9.79,wallet,completed,TXN00010214,2024-03-20 21:57:00
10215,10215,6971,11.64,cash,completed,TXN00010215,2025-02-06 11:18:00
10216,10216,4851,93.81,wallet,completed,TXN00010216,2024-07-04 16:57:00
10217,10217,4588,54.01,card,completed,TXN00010217,2024-10-23 01:24:00
10218,10218,5329,144.35,card,completed,TXN00010218,2025-05-12 15:13:00
10219,10219,3173,67.96,cash,completed,TXN00010219,2024-05-07 18:45:00
10220,10220,3261,94.70,wallet,completed,TXN00010220,2024-12-18 09:02:00
10221,10221,8936,51.39,card,refunded,TXN00010221,2025-05-10 00:21:00
10222,10222,5418,35.29,wallet,completed,TXN00010222,2024-06-08 05:44:00
10223,10223,9520,83.55,card,completed,TXN00010223,2024-02-26 11:36:00
10224,10224,9782,23.84,card,refunded,TXN00010224,2025-04-23 18:33:00
10225,10225,7904,76.86,card,refunded,TXN00010225,2024-11-03 13:25:00
10226,10226,9831,41.58,wallet,completed,TXN00010226,2024-01-13 21:01:00
10227,10227,8091,27.24,card,completed,TXN00010227,2024-12-17 14:09:00
10228,10228,4725,116.03,cash,completed,TXN00010228,2025-11-15 04:08:00
10229,10229,3822,43.76,wallet,completed,TXN00010229,2024-11-03 17:06:00
10230,10230,4824,66.14,wallet,completed,TXN00010230,2024-03-16 11:46:00
10231,10231,9464,44.59,cash,refunded,TXN00010231,2025-10-23 08:43:00
10232,10232,9509,42.31,cash,completed,TXN00010232,2024-02-07 10:16:00
10233,10233,4316,37.09,wallet,completed,TXN00010233,2024-09-03 10:08:00
10234,10234,7972,26.95,cash,completed,TXN00010234,2024-06-10 23:31:00
10235,10235,4489,11.57,card,completed,TXN00010235,2024-09-10 21:53:00
10236,10236,3209,116.54,card,completed,TXN00010236,2024-09-19 04:59:00
10237,10237,8808,69.91,card,completed,TXN00010237,2024-07-06 10:11:00
10238,10238,6110,20.08,wallet,completed,TXN00010238,2024-09-07 20:28:00
10239,10239,9715,25.90,cash,completed,TXN00010239,2024-07-10 11:52:00
10240,10240,4126,98.62,card,completed,TXN00010240,2025-01-04 15:36:00
10241,10241,4559,57.81,wallet,completed,TXN00010241,2025-03-20 10:18:00
10242,10242,5169,138.75,card,completed,TXN00010242,2024-05-11 04:44:00
10243,10243,3285,84.36,wallet,refunded,TXN00010243,2024-09-07 12:45:00
10244,10244,3022,60.63,cash,completed,TXN00010244,2024-07-24 15:33:00
10245,10245,9528,118.74,wallet,completed,TXN00010245,2024-02-19 09:15:00
10246,10246,3657,85.38,card,completed,TXN00010246,2024-08-08 19:19:00
10247,10247,6628,119.93,card,completed,TXN00010247,2025-11-27 19:23:00
10248,10248,5902,22.94,cash,completed,TXN00010248,2024-08-16 04:41:00
10249,10249,9761,50.06,cash,completed,TXN00010249,2024-06-30 08:01:00
10250,10250,4578,30.17,wallet,completed,TXN00010250,2025-01-07 05:04:00
10251,10251,4212,23.82,card,refunded,TXN00010251,2024-02-29 20:22:00
10252,10252,4333,131.74,wallet,refunded,TXN00010252,2025-10-01 19:07:00
10253,10253,6167,124.00,cash,refunded,TXN00010253,2025-11-19 00:15:00
10254,10254,7500,96.01,cash,completed,TXN00010254,2024-07-14 16:02:00
10255,10255,6133,40.24,wallet,completed,TXN00010255,2024-02-08 00:35:00
10256,10256,5010,96.23,cash,completed,TXN00010256,2025-02-12 01:35:00
10257,10257,7134,55.11,cash,completed,TXN00010257,2024-12-28 16:15:00
10258,10258,6974,78.01,wallet,completed,TXN00010258,2025-11-24 21:06:00
10259,10259,6218,66.83,wallet,refunded,TXN00010259,2025-05-20 03:37:00
10260,10260,5577,135.41,cash,completed,TXN00010260,2025-01-17 13:09:00
10261,10261,6250,25.32,cash,refunded,TXN00010261,2025-08-01 06:54:00
10262,10262,6114,48.18,card,completed,TXN00010262,2024-02-02 09:14:00
10263,10263,3529,43.59,wallet,completed,TXN00010263,2024-08-12 21:13:00
10264,10264,4969,44.30,cash,completed,TXN00010264,2024-04-21 16:00:00
10265,10265,9255,67.63,wallet,completed,TXN00010265,2025-04-19 10:50:00
10266,10266,9735,85.32,wallet,refunded,TXN00010266,2024-08-03 18:58:00
10267,10267,5254,15.31,cash,completed,TXN00010267,2025-01-29 23:55:00
10268,10268,9737,115.77,cash,completed,TXN00010268,2024-10-23 19:33:00
10269,10269,4505,52.86,cash,completed,TXN00010269,2025-05-27 10:16:00
10270,10270,4739,27.46,cash,completed,TXN00010270,2025-04-25 01:59:00
10271,10271,6783,83.48,card,completed,TXN00010271,2025-01-25 11:14:00
10272,10272,9175,72.29,card,completed,TXN00010272,2024-03-13 14:51:00
10273,10273,4614,108.51,cash,completed,TXN00010273,2024-12-17 14:16:00
10274,10274,4454,105.48,card,refunded,TXN00010274,2024-08-27 06:53:00
10275,10275,9967,94.17,cash,refunded,TXN00010275,2025-10-17 12:11:00
10276,10276,5303,68.82,wallet,completed,TXN00010276,2025-08-31 11:18:00
10277,10277,9979,60.71,card,completed,TXN00010277,2025-10-15 09:10:00
10278,10278,5790,45.62,card,completed,TXN00010278,2025-03-29 11:53:00
10279,10279,8099,77.72,card,completed,TXN00010279,2024-05-24 09:36:00
10280,10280,5244,130.42,wallet,refunded,TXN00010280,2024-03-03 22:07:00
10281,10281,3987,88.38,wallet,completed,TXN00010281,2025-06-10 05:19:00
10282,10282,7307,75.20,wallet,completed,TXN00010282,2024-08-21 15:45:00
10283,10283,8766,110.39,cash,completed,TXN00010283,2024-03-19 11:07:00
10284,10284,5197,130.70,card,refunded,TXN00010284,2024-08-10 18:41:00
10285,10285,7613,71.25,cash,completed,TXN00010285,2025-10-13 00:18:00
10286,10286,9120,48.63,cash,completed,TXN00010286,2024-01-31 16:34:00
10287,10287,5139,122.24,cash,completed,TXN00010287,2025-08-02 11:32:00
10288,10288,6698,101.86,cash,completed,TXN00010288,2024-11-13 07:02:00
10289,10289,4294,139.67,cash,completed,TXN00010289,2024-11-04 09:03:00
10290,10290,4613,16.59,card,completed,TXN00010290,2024-02-25 04:40:00
10291,10291,3751,95.52,cash,refunded,TXN00010291,2025-09-19 13:09:00
10292,10292,6322,84.60,card,completed,TXN00010292,2024-05-07 00:13:00
10293,10293,6254,46.28,wallet,refunded,TXN00010293,2025-05-28 09:49:00
10294,10294,4074,33.67,wallet,completed,TXN00010294,2025-03-16 22:40:00
10295,10295,6203,20.45,cash,completed,TXN00010295,2024-03-13 14:51:00
10296,10296,7139,115.72,card,refunded,TXN00010296,2024-12-08 18:40:00
10297,10297,5662,9.44,cash,completed,TXN00010297,2024-07-09 03:48:00
10298,10298,3107,34.91,card,completed,TXN00010298,2024-08-16 11:54:00
10299,10299,7561,140.28,cash,completed,TXN00010299,2025-09-30 01:26:00
10300,10300,5886,144.38,card,refunded,TXN00010300,2025-12-28 14:42:00
10301,10301,7127,72.33,card,completed,TXN00010301,2025-10-13 15:11:00
10302,10302,6443,98.47,cash,refunded,TXN00010302,2025-10-25 14:14:00
10303,10303,4652,84.10,wallet,completed,TXN00010303,2024-10-12 21:53:00
10304,10304,6109,116.86,card,completed,TXN00010304,2024-07-26 02:54:00
10305,10305,5070,95.08,cash,refunded,TXN00010305,2025-07-09 11:13:00
10306,10306,7752,20.28,card,refunded,TXN00010306,2024-03-24 14:04:00
10307,10307,3157,18.69,card,completed,TXN00010307,2024-05-07 15:28:00
10308,10308,5167,115.54,card,completed,TXN00010308,2024-12-02 22:37:00
10309,10309,8306,9.77,card,refunded,TXN00010309,2025-02-20 18:56:00
10310,10310,9933,30.05,card,completed,TXN00010310,2025-02-05 15:58:00
10311,10311,9972,146.52,wallet,completed,TXN00010311,2024-12-17 09:22:00
10312,10312,9299,103.29,card,refunded,TXN00010312,2024-09-04 10:57:00
10313,10313,9267,134.61,cash,refunded,TXN00010313,2025-08-07 15:07:00
10314,10314,3435,78.95,card,completed,TXN00010314,2024-08-27 12:45:00
10315,10315,5399,49.53,card,completed,TXN00010315,2025-02-03 04:25:00
10316,10316,6138,108.98,cash,completed,TXN00010316,2025-08-20 22:12:00
10317,10317,6094,128.43,wallet,completed,TXN00010317,2025-12-20 18:48:00
10318,10318,4122,71.89,cash,completed,TXN00010318,2024-08-06 21:09:00
10319,10319,9454,120.24,card,refunded,TXN00010319,2024-03-29 02:22:00
10320,10320,5360,129.09,card,refunded,TXN00010320,2025-05-12 06:03:00
10321,10321,6736,147.11,cash,completed,TXN00010321,2025-07-30 15:59:00
10322,10322,5947,81.82,wallet,completed,TXN00010322,2024-01-03 07:03:00
10323,10323,7738,146.82,card,refunded,TXN00010323,2025-09-08 15:21:00
10324,10324,5575,59.83,cash,refunded,TXN00010324,2025-07-09 14:05:00
10325,10325,5079,140.54,wallet,completed,TXN00010325,2024-07-20 18:13:00
10326,10326,6146,145.73,card,completed,TXN00010326,2025-05-10 20:34:00
