ride_id,rider_id,driver_id,requested_at,pickup_time,dropoff_time,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,distance_km,fare,surge_multiplier,status,cancellation_reason
11699,8612,1535,2024-04-04 05:02:00,2024-04-04 05:02:00,2024-04-04 05:02:00,44.284572,-75.818563,43.637644,-119.055051,36.68,22.15,1.62,completed,
11700,9408,317,2025-06-05 19:16:00,2025-06-05 19:16:00,,45.345093,-112.953434,48.401804,-79.823686,41.20,52.37,1.92,cancelled,Rider cancelled
11701,7806,2047,2024-07-11 23:16:00,2024-07-11 23:16:00,2024-07-11 23:16:00,46.428789,-114.514358,44.763157,-104.917241,44.78,17.18,1.77,completed,
11702,4235,1195,2025-09-24 15:19:00,2025-09-24 15:19:00,2025-09-24 15:19:00,48.368695,-90.431872,48.116535,-89.393779,7.38,117.95,1.44,completed,
11703,5820,3,2024-05-03 08:07:00,2024-05-03 08:07:00,2024-05-03 08:07:00,47.576701,-119.071063,48.173968,-76.856197,22.57,78.93,2.34,completed,
11704,3496,2095,2024-12-06 15:24:00,2024-12-06 15:24:00,2024-12-06 15:24:00,47.983454,-95.956117,45.288897,-88.137734,42.59,10.05,1.98,completed,
11705,7940,1689,2024-12-02 03:37:00,2024-12-02 03:37:00,2024-12-02 03:37:00,45.084466,-76.258719,45.729508,-97.839528,9.86,141.83,1.94,completed,
11706,9722,1113,2025-08-31 02:42:00,2025-08-31 02:42:00,2025-08-31 02:42:00,45.331310,-80.844989,46.409350,-108.577634,23.68,68.80,1.67,completed,
11707,6155,40,2024-09-16 01:24:00,2024-09-16 01:24:00,2024-09-16 01:24:00,46.152952,-107.431674,45.025867,-100.077713,9.34,133.50,1.22,completed,
11708,5528,624,2024-08-20 08:29:00,2024-08-20 08:29:00,2024-08-20 08:29:00,48.448762,-94.678332,43.769479,-118.060996,22.11,100.74,2.02,completed,
11709,9438,1978,2025-08-29 23:59:00,2025-08-29 23:59:00,2025-08-29 23:59:00,46.948157,-96.559235,46.487585,-115.089454,22.31,23.32,1.20,completed,
11710,7548,1892,2025-05-22 02:00:00,2025-05-22 02:00:00,2025-05-22 02:00:00,44.863592,-89.563329,48.147596,-73.714956,8.80,95.32,1.41,completed,
11711,5071,1710,2025-02-17 17:28:00,2025-02-17 17:28:00,2025-02-17 17:28:00,44.574561,-90.072993,45.512936,-112.095747,29.39,97.62,2.09,completed,
11712,5341,120,2024-03-12 19:57:00,2024-03-12 19:57:00,2024-03-12 19:57:00,45.679306,-96.848305,43.755118,-93.461920,2.34,18.15,2.18,completed,
11713,8266,665,2025-11-24 01:01:00,2025-11-24 01:01:00,2025-11-24 01:01:00,46.881552,-107.705406,45.012507,-83.226470,41.22,111.28,1.61,completed,
11714,3987,2679,2024-10-21 12:17:00,2024-10-21 12:17:00,,45.039098,-104.205563,46.526036,-78.257418,23.70,94.72,1.85,cancelled,Rider cancelled
11715,3491,1765,2025-10-09 02:36:00,2025-10-09 02:36:00,2025-10-09 02:36:00,45.605366,-83.770763,48.674140,-73.692954,28.50,41.71,1.83,completed,
11716,4580,417,2024-12-09 10:35:00,2024-12-09 10:35:00,2024-12-09 10:35:00,45.917549,-84.066204,47.609526,-77.922879,26.57,26.47,2.12,completed,
11717,9152,2962,2024-09-14 12:29:00,2024-09-14 12:29:00,2024-09-14 12:29:00,44.408989,-77.790557,43.542113,-89.323208,36.26,65.28,2.07,completed,
11718,7388,1001,2025-01-13 22:35:00,2025-01-13 22:35:00,2025-01-13 22:35:00,48.161353,-86.868076,46.070622,-80.787649,22.06,29.26,1.98,completed,
11719,7006,2650,2025-12-31 00:40:00,2025-12-31 00:40:00,2025-12-31 00:40:00,46.953886,-102.360622,48.426430,-113.144601,38.81,57.20,1.36,completed,
11720,5395,749,2025-08-23 19:21:00,2025-08-23 19:21:00,2025-08-23 19:21:00,46.784870,-82.224460,45.743541,-93.134208,39.32,105.54,2.23,completed,
11721,3387,2472,2024-04-15 09:50:00,2024-04-15 09:50:00,2024-04-15 09:50:00,48.863139,-106.803519,49.130162,-89.677278,12.56,20.01,1.80,completed,
11722,5422,2617,2025-10-07 20:44:00,2025-10-07 20:44:00,2025-10-07 20:44:00,43.536898,-90.266745,47.370488,-96.948001,37.59,23.12,1.16,completed,
11723,4822,1478,2025-04-06 10:05:00,2025-04-06 10:05:00,2025-04-06 10:05:00,46.776742,-119.086339,46.335263,-83.306180,26.10,8.64,2.12,completed,
11724,8231,2770,2024-06-23 08:05:00,,,43.817352,-113.397863,45.046888,-73.717354,11.18,91.95,1.10,requested,
11725,4918,2561,2025-06-26 15:48:00,2025-06-26 15:48:00,2025-06-26 15:48:00,45.439263,-82.004651,46.185577,-95.893613,17.41,33.98,2.16,completed,
11726,5520,516,2025-01-14 04:43:00,2025-01-14 04:43:00,2025-01-14 04:43:00,46.851409,-87.859345,44.347251,-82.569703,2.31,147.62,1.02,completed,
11727,3510,1377,2025-09-23 15:33:00,2025-09-23 15:33:00,2025-09-23 15:33:00,47.735071,-97.586396,45.750130,-99.623779,28.03,126.76,2.50,completed,
11728,8332,1373,2025-01-28 18:30:00,2025-01-28 18:30:00,,45.170846,-87.289814,47.612298,-94.241744,12.78,112.74,2.34,cancelled,Rider cancelled
11729,7720,168,2025-10-31 12:11:00,,,49.024073,-97.718847,45.743027,-84.240705,10.62,81.11,1.54,requested,
11730,4464,2563,2024-04-01 14:29:00,2024-04-01 14:29:00,2024-04-01 14:29:00,47.796597,-73.743296,47.774905,-95.015932,3.63,126.13,1.04,completed,
11731,3740,250,2024-06-26 05:40:00,2024-06-26 05:40:00,2024-06-26 05:40:00,44.985437,-109.880410,47.563674,-111.799953,23.08,18.45,1.90,completed,
11732,5475,218,2024-08-06 16:13:00,2024-08-06 16:13:00,2024-08-06 16:13:00,46.585102,-85.334559,43.945206,-105.565803,5.09,14.24,2.26,completed,
11733,4569,2492,2025-12-01 07:56:00,2025-12-01 07:56:00,2025-12-01 07:56:00,43.748694,-106.370922,47.001292,-113.289177,18.44,43.42,1.58,completed,
11734,6072,2002,2025-02-01 05:36:00,2025-02-01 05:36:00,2025-02-01 05:36:00,46.412533,-74.100049,45.752945,-105.465153,8.03,65.08,2.34,completed,
11735,4094,2991,2024-09-18 16:18:00,2024-09-18 16:18:00,2024-09-18 16:18:00,47.215836,-105.305606,48.966711,-108.681183,19.66,74.09,2.06,completed,
11736,6525,805,2025-09-11 03:12:00,2025-09-11 03:12:00,2025-09-11 03:12:00,47.294123,-75.038289,47.738402,-95.267412,40.33,66.62,1.10,completed,
11737,6748,2159,2025-09-16 21:27:00,,,47.266928,-98.626344,43.725701,-120.984368,10.33,16.96,2.45,requested,
11738,5702,860,2025-06-11 11:54:00,2025-06-11 11:54:00,2025-06-11 11:54:00,48.485766,-73.990771,43.897768,-101.654898,5.94,43.90,2.00,completed,
11739,4043,1780,2024-10-07 20:13:00,2024-10-07 20:13:00,2024-10-07 20:13:00,44.634054,-118.519465,48.994797,-103.604579,5.13,130.61,1.34,completed,
11740,8623,1145,2024-10-20 17:34:00,2024-10-20 17:34:00,2024-10-20 17:34:00,45.249142,-123.052795,47.587899,-74.295385,37.93,118.74,2.19,completed,
11741,5127,2066,2024-05-13 22:26:00,2024-05-13 22:26:00,,44.627199,-102.863982,44.655555,-118.063166,20.46,103.69,1.08,cancelled,Rider cancelled
11742,6324,1441,2025-07-14 18:06:00,2025-07-14 18:06:00,2025-07-14 18:06:00,48.089970,-83.094568,44.430396,-82.664773,41.39,22.12,2.23,completed,
11743,9406,1562,2024-12-30 10:06:00,2024-12-30 10:06:00,2024-12-30 10:06:00,48.151936,-80.870938,47.195854,-113.646503,44.28,84.50,1.45,completed,
11744,7833,656,2025-11-09 14:34:00,2025-11-09 14:34:00,2025-11-09 14:34:00,48.803891,-100.757199,47.007198,-114.828666,41.02,93.86,1.83,completed,
11745,3129,2036,2024-03-24 06:33:00,2024-03-24 06:33:00,2024-03-24 06:33:00,47.395379,-86.577167,44.111215,-115.022964,15.15,79.24,1.51,completed,
11746,7100,734,2025-04-01 12:35:00,2025-04-01 12:35:00,2025-04-01 12:35:00,45.862867,-87.069452,44.018065,-102.256810,8.81,125.73,1.47,completed,
11747,6155,1207,2024-12-06 13:34:00,2024-12-06 13:34:00,2024-12-06 13:34:00,43.535040,-103.871511,43.671152,-111.692527,5.27,79.99,1.05,completed,
11748,9719,8,2025-06-04 20:02:00,,,45.997202,-117.453853,47.005173,-83.944411,5.06,114.75,2.11,requested,
11749,8127,1239,2024-03-27 06:21:00,2024-03-27 06:21:00,2024-03-27 06:21:00,47.376271,-80.558497,47.455764,-97.118272,38.87,93.69,1.79,completed,
11750,8921,2434,2025-10-10 16:14:00,2025-10-10 16:14:00,2025-10-10 16:14:00,46.002868,-110.166443,44.123884,-78.112236,24.26,16.34,1.07,completed,
11751,6049,2158,2025-10-09 05:00:00,2025-10-09 05:00:00,2025-10-09 05:00:00,48.791093,-85.996157,45.729151,-73.979042,23.50,108.15,2.23,completed,
11752,8407,1112,2025-12-19 09:50:00,2025-12-19 09:50:00,2025-12-19 09:50:00,48.097090,-121.709901,44.924169,-120.825187,27.80,37.06,2.28,completed,
11753,7516,888,2025-07-31 14:06:00,2025-07-31 14:06:00,2025-07-31 14:06:00,47.289428,-97.881140,44.735854,-82.152781,36.91,96.92,2.47,completed,
11754,8492,266,2025-09-09 08:55:00,2025-09-09 08:55:00,2025-09-09 08:55:00,48.911871,-106.435133,44.278095,-93.516041,15.55,74.18,1.45,completed,
11755,7569,1516,2025-08-04 09:43:00,,,46.002129,-122.996963,43.836281,-83.564068,19.27,133.55,2.07,requested,
11756,5601,1204,2025-03-25 09:41:00,2025-03-25 09:41:00,2025-03-25 09:41:00,46.451874,-81.033916,46.016745,-82.875102,31.25,56.87,1.91,completed,
11757,3903,2605,2025-12-25 23:32:00,2025-12-25 23:32:00,2025-12-25 23:32:00,45.107207,-122.074323,48.504438,-120.783602,24.62,94.26,1.50,completed,
11758,9971,2094,2024-06-13 17:11:00,2024-06-13 17:11:00,2024-06-13 17:11:00,47.730743,-110.730369,44.762657,-81.093346,8.42,148.54,2.29,completed,
11759,3257,2749,2025-02-26 16:58:00,2025-02-26 16:58:00,2025-02-26 16:58:00,45.163271,-95.390381,48.146339,-115.440313,27.56,109.93,1.25,completed,
11760,6423,979,2025-01-11 16:01:00,2025-01-11 16:01:00,2025-01-11 16:01:00,44.330295,-111.120038,48.623291,-108.259676,7.53,74.77,1.23,completed,
11761,8860,2746,2025-02-17 18:12:00,2025-02-17 18:12:00,,47.570399,-94.378141,48.567536,-83.110931,31.17,122.05,1.36,cancelled,Rider cancelled
11762,4681,1637,2024-02-16 10:05:00,2024-02-16 10:05:00,2024-02-16 10:05:00,47.407030,-110.732215,45.941353,-118.414093,24.13,122.69,2.24,completed,
11763,3030,946,2025-11-16 12:18:00,2025-11-16 12:18:00,2025-11-16 12:18:00,47.250556,-107.534477,48.756507,-114.887194,8.11,112.54,2.36,completed,
11764,5950,1399,2025-11-21 15:10:00,2025-11-21 15:10:00,2025-11-21 15:10:00,46.250273,-77.827140,48.887263,-77.444635,16.30,46.53,1.32,completed,
11765,6869,587,2024-09-19 05:57:00,2024-09-19 05:57:00,2024-09-19 05:57:00,45.729692,-95.919443,48.122006,-123.072613,6.53,55.23,1.26,completed,
11766,3848,778,2024-12-29 09:59:00,2024-12-29 09:59:00,2024-12-29 09:59:00,46.181668,-101.228328,48.186137,-74.508729,22.60,32.06,1.87,completed,
11767,6915,440,2024-02-23 08:24:00,2024-02-23 08:24:00,2024-02-23 08:24:00,47.132346,-94.348380,44.920048,-97.546379,28.54,122.34,2.16,completed,
11768,3840,2798,2024-11-24 21:40:00,2024-11-24 21:40:00,2024-11-24 21:40:00,45.731784,-107.806860,44.877511,-96.965499,37.41,37.95,1.35,completed,
11769,4801,1928,2024-07-03 10:29:00,2024-07-03 10:29:00,,47.678957,-82.168471,47.592599,-95.376359,29.80,148.72,1.75,cancelled,Rider cancelled
11770,4457,2887,2024-10-12 03:35:00,2024-10-12 03:35:00,2024-10-12 03:35:00,47.025038,-94.639797,44.508797,-75.491149,19.42,92.40,1.98,completed,
11771,9324,1127,2024-12-18 09:08:00,2024-12-18 09:08:00,2024-12-18 09:08:00,44.143104,-120.891860,46.612221,-82.567073,12.87,23.56,2.34,completed,
11772,6101,2075,2024-08-30 23:57:00,2024-08-30 23:57:00,,45.558568,-102.294304,44.094240,-108.114601,29.60,56.31,2.39,cancelled,Rider cancelled
11773,4110,56,2024-05-07 06:58:00,2024-05-07 06:58:00,2024-05-07 06:58:00,44.846670,-96.314139,45.831365,-97.860693,3.31,82.80,1.89,completed,
11774,3631,1849,2025-11-10 18:20:00,2025-11-10 18:20:00,2025-11-10 18:20:00,48.996426,-87.722295,47.588054,-111.655984,19.49,95.51,1.37,completed,
11775,5466,1168,2024-12-12 22:29:00,2024-12-12 22:29:00,2024-12-12 22:29:00,44.762529,-97.227658,47.584676,-98.933564,6.98,129.39,2.06,completed,
11776,8605,2207,2025-11-04 16:46:00,2025-11-04 16:46:00,,47.135676,-119.362122,48.637948,-92.627990,24.86,12.73,2.34,cancelled,Rider cancelled
11777,5588,552,2025-10-20 01:30:00,2025-10-20 01:30:00,2025-10-20 01:30:00,48.002047,-105.273097,49.081075,-84.449689,6.30,15.35,2.42,completed,
11778,4372,2696,2025-02-06 05:42:00,2025-02-06 05:42:00,2025-02-06 05:42:00,46.786670,-104.349365,47.013718,-111.645284,31.56,122.68,2.34,completed,
11779,7752,1112,2024-08-04 18:37:00,2024-08-04 18:37:00,2024-08-04 18:37:00,47.566550,-96.703172,43.747241,-85.522413,44.02,53.93,1.33,completed,
11780,4433,1992,2024-12-19 09:13:00,2024-12-19 09:13:00,2024-12-19 09:13:00,45.914599,-94.025610,48.696939,-93.945076,23.38,82.16,1.23,completed,
11781,7070,1089,2024-11-23 03:28:00,2024-11-23 03:28:00,2024-11-23 03:28:00,46.454206,-77.109384,47.061922,-99.477632,38.42,46.69,2.40,completed,
11782,8497,1628,2024-01-13 22:12:00,2024-01-13 22:12:00,,48.285460,-86.063600,47.676159,-80.624698,19.56,45.80,1.35,cancelled,Rider cancelled
11783,4609,950,2024-07-22 11:52:00,2024-07-22 11:52:00,2024-07-22 11:52:00,46.839472,-121.411901,47.810856,-120.111934,42.75,137.49,1.08,completed,
11784,9620,2476,2024-03-16 08:05:00,2024-03-16 08:05:00,2024-03-16 08:05:00,46.990891,-115.039900,45.863128,-120.983270,31.27,55.64,2.22,completed,
11785,8146,2390,2025-09-14 11:32:00,,,47.390853,-94.842485,45.084218,-84.374920,37.83,133.47,1.35,requested,
11786,6691,1002,2024-04-18 12:46:00,2024-04-18 12:46:00,2024-04-18 12:46:00,46.441469,-94.732377,45.038328,-93.019029,3.81,19.66,1.10,completed,
11787,3179,1226,2024-06-13 11:46:00,2024-06-13 11:46:00,2024-06-13 11:46:00,49.115496,-83.620758,44.010759,-106.144039,7.77,93.53,1.17,completed,
11788,8633,2150,2025-05-09 15:12:00,2025-05-09 15:12:00,2025-05-09 15:12:00,44.763097,-75.003231,44.834954,-90.048008,25.98,149.56,1.60,completed,
11789,8052,190,2024-02-02 00:00:00,2024-02-02 00:00:00,2024-02-02 00:00:00,43.883174,-119.993679,48.944884,-100.500669,8.98,141.48,1.53,completed,
11790,7690,2302,2024-11-03 19:56:00,2024-11-03 19:56:00,,43.573414,-122.887640,43.561690,-91.804609,14.81,119.01,1.31,cancelled,Rider cancelled
11791,8513,2247,2024-03-16 20:28:00,2024-03-16 20:28:00,2024-03-16 20:28:00,45.638863,-108.778718,46.472640,-115.516673,23.13,145.49,1.11,completed,
11792,9380,1214,2024-10-06 23:17:00,2024-10-06 23:17:00,2024-10-06 23:17:00,47.342266,-88.858979,44.115850,-85.426337,28.34,8.73,1.63,completed,
11793,7187,2478,2025-05-21 18:03:00,2025-05-21 18:03:00,2025-05-21 18:03:00,45.248420,-108.245760,44.741843,-118.639777,34.90,60.66,1.41,completed,
11794,3634,2782,2024-08-02 14:26:00,2024-08-02 14:26:00,2024-08-02 14:26:00,44.826966,-84.185533,46.722506,-106.838948,41.89,34.61,1.28,completed,
11795,3192,610,2025-01-18 11:52:00,2025-01-18 11:52:00,2025-01-18 11:52:00,47.034819,-75.639420,48.287320,-90.646259,19.69,51.60,1.34,completed,
11796,9760,2229,2025-12-13 11:55:00,2025-12-13 11:55:00,2025-12-13 11:55:00,48.625822,-75.130327,47.598732,-101.650793,19.13,26.86,2.16,completed,
11797,5771,1179,2025-11-22 07:18:00,,,45.942354,-79.567579,48.331394,-115.326011,40.62,71.74,1.61,requested,
11798,5965,2328,2024-04-15 16:14:00,,,45.605691,-110.112698,47.847744,-94.424308,16.38,9.53,1.07,requested,
11799,5051,2848,2024-07-23 07:46:00,2024-07-23 07:46:00,2024-07-23 07:46:00,44.011138,-83.802747,47.569980,-96.598905,4.45,115.34,1.82,completed,
11800,3886,814,2025-02-20 00:08:00,2025-02-20 00:08:00,2025-02-20 00:08:00,46.884487,-74.526330,44.065508,-108.180950,18.17,149.40,2.15,completed,
11801,6566,630,2024-02-02 23:40:00,2024-02-02 23:40:00,2024-02-02 23:40:00,43.819492,-89.771665,44.138176,-85.408329,30.94,11.37,2.01,completed,
11802,7112,731,2024-09-23 01:57:00,2024-09-23 01:57:00,2024-09-23 01:57:00,48.745233,-96.931991,49.179869,-115.626269,44.71,92.31,2.02,completed,
11803,5566,1095,2025-05-11 22:47:00,2025-05-11 22:47:00,2025-05-11 22:47:00,45.848095,-108.931511,45.160967,-101.997024,27.04,53.35,1.06,completed,
11804,6328,1406,2024-03-04 17:30:00,2024-03-04 17:30:00,2024-03-04 17:30:00,43.922996,-86.396032,49.126291,-110.962153,34.78,132.72,2.50,completed,
11805,6820,111,2024-03-17 18:46:00,2024-03-17 18:46:00,2024-03-17 18:46:00,46.866715,-84.069704,48.277702,-86.724070,10.71,12.75,1.11,completed,
11806,9970,2272,2025-09-25 03:14:00,2025-09-25 03:14:00,2025-09-25 03:14:00,48.097039,-75.973601,47.827876,-100.635936,34.24,81.73,1.96,completed,
11807,6757,1151,2024-04-07 05:31:00,2024-04-07 05:31:00,2024-04-07 05:31:00,48.578797,-74.393559,47.204338,-109.779588,7.63,128.73,1.36,completed,
11808,6287,277,2024-11-06 06:41:00,2024-11-06 06:41:00,2024-11-06 06:41:00,45.874229,-118.863125,44.060840,-106.312351,44.44,100.83,2.34,completed,
11809,8631,206,2024-04-20 23:10:00,2024-04-20 23:10:00,,45.373552,-117.388620,47.447638,-121.422615,21.19,26.23,2.00,cancelled,Rider cancelled
11810,8011,902,2024-04-06 01:10:00,2024-04-06 01:10:00,2024-04-06 01:10:00,47.508697,-107.113583,47.249865,-96.465945,27.98,99.24,1.20,completed,
11811,5995,2368,2024-09-27 23:45:00,2024-09-27 23:45:00,2024-09-27 23:45:00,45.511792,-77.157976,48.602288,-76.388077,17.43,28.60,2.21,completed,
11812,7408,1142,2025-10-09 18:23:00,2025-10-09 18:23:00,2025-10-09 18:23:00,46.324133,-116.547795,47.386320,-111.825442,10.93,108.57,2.32,completed,
11813,5026,602,2024-04-16 05:46:00,2024-04-16 05:46:00,2024-04-16 05:46:00,45.309053,-93.479420,44.577875,-118.508572,1.00,51.71,1.84,completed,
11814,9369,1036,2025-03-06 22:12:00,2025-03-06 22:12:00,2025-03-06 22:12:00,47.599063,-90.555072,47.743643,-83.936470,1.92,55.19,2.14,completed,
11815,9230,2118,2025-05-14 07:06:00,2025-05-14 07:06:00,2025-05-14 07:06:00,49.082398,-93.362479,46.870687,-75.389573,43.70,122.93,2.25,completed,
11816,4713,2627,2024-09-07 21:28:00,2024-09-07 21:28:00,2024-09-07 21:28:00,44.314784,-101.957286,44.834065,-117.506167,43.63,14.56,1.54,completed,
11817,4450,452,2025-08-08 09:48:00,2025-08-08 09:48:00,2025-08-08 09:48:00,46.563884,-88.934839,45.677401,-87.570377,6.54,72.92,1.52,completed,
11818,8927,1860,2025-10-06 19:46:00,2025-10-06 19:46:00,2025-10-06 19:46:00,46.152123,-106.068758,48.556131,-101.489071,28.28,88.67,1.52,completed,
11819,7649,2759,2025-12-29 02:14:00,2025-12-29 02:14:00,,45.645600,-111.421191,48.037158,-80.651447,3.88,59.95,1.75,cancelled,Rider cancelled
11820,6045,2088,2024-11-08 04:08:00,2024-11-08 04:08:00,,48.298676,-110.353395,47.376575,-112.536589,12.38,88.77,1.76,cancelled,Rider cancelled
11821,4555,589,2025-07-10 22:59:00,2025-07-10 22:59:00,2025-07-10 22:59:00,44.087899,-84.674283,46.922822,-117.096202,32.63,68.17,1.82,completed,
11822,4630,840,2025-09-22 18:41:00,2025-09-22 18:41:00,2025-09-22 18:41:00,44.619354,-75.968635,46.631076,-118.479763,27.62,75.37,1.18,completed,
11823,3382,1990,2024-05-26 22:49:00,2024-05-26 22:49:00,2024-05-26 22:49:00,43.655146,-94.613497,45.996427,-104.794442,33.41,122.74,1.84,completed,
11824,6154,1571,2025-05-02 13:34:00,2025-05-02 13:34:00,2025-05-02 13:34:00,43.996363,-82.970966,47.255030,-80.473201,8.86,18.47,1.59,completed,
11825,7716,14,2025-05-07 07:54:00,2025-05-07 07:54:00,2025-05-07 07:54:00,43.673440,-121.385990,45.724042,-118.430522,16.24,120.76,2.04,completed,
11826,5517,718,2024-09-03 17:59:00,,,45.211773,-91.877855,44.407194,-112.122498,11.98,59.39,1.37,requested,
11827,6597,1175,2024-07-02 18:14:00,2024-07-02 18:14:00,2024-07-02 18:14:00,44.134482,-75.199461,46.268467,-77.543234,29.23,10.41,1.91,completed,
11828,4002,1467,2025-02-09 07:32:00,2025-02-09 07:32:00,2025-02-09 07:32:00,43.845959,-89.865065,47.466655,-96.182619,39.09,105.69,1.19,completed,
11829,8553,912,2025-08-23 01:31:00,2025-08-23 01:31:00,,46.782750,-109.580697,44.994247,-74.113294,3.65,125.47,1.56,cancelled,Rider cancelled
11830,6361,1126,2025-09-19 04:33:00,2025-09-19 04:33:00,,48.879758,-106.722461,46.008695,-76.671745,12.26,121.78,1.71,cancelled,Rider cancelled
11831,3347,1166,2025-03-16 16:59:00,2025-03-16 16:59:00,2025-03-16 16:59:00,47.138344,-73.529832,48.596474,-114.845542,11.46,104.57,2.48,completed,
11832,7987,516,2025-11-04 20:45:00,2025-11-04 20:45:00,2025-11-04 20:45:00,48.397265,-82.845309,45.246103,-108.299901,44.72,82.42,1.03,completed,
11833,8451,757,2025-12-15 17:21:00,2025-12-15 17:21:00,2025-12-15 17:21:00,46.738985,-117.364049,44.117156,-91.002506,4.11,50.74,1.72,completed,
11834,6006,2596,2024-11-08 12:50:00,2024-11-08 12:50:00,2024-11-08 12:50:00,46.275029,-122.080270,47.519808,-105.953776,40.26,135.09,2.01,completed,
11835,5160,2601,2024-10-23 11:31:00,2024-10-23 11:31:00,2024-10-23 11:31:00,47.409701,-118.389703,45.156111,-99.014340,26.30,81.63,1.85,completed,
11836,9071,650,2024-08-13 01:54:00,2024-08-13 01:54:00,2024-08-13 01:54:00,46.917368,-96.183449,44.929293,-91.978029,33.02,125.14,1.31,completed,
11837,3083,818,2025-01-04 11:26:00,2025-01-04 11:26:00,2025-01-04 11:26:00,48.215863,-94.795045,45.957223,-92.036194,29.40,96.03,1.27,completed,
11838,7388,1138,2024-09-16 04:07:00,2024-09-16 04:07:00,2024-09-16 04:07:00,47.622232,-112.276985,45.269946,-102.838308,43.46,100.80,1.47,completed,
11839,5715,2865,2024-12-02 03:50:00,2024-12-02 03:50:00,2024-12-02 03:50:00,48.050756,-94.981659,46.806986,-110.032034,34.43,114.94,1.56,completed,
11840,7532,1495,2025-06-02 17:41:00,,,48.050626,-118.580319,48.747969,-85.484528,11.90,123.83,2.49,requested,
11841,5846,1781,2025-07-27 01:28:00,2025-07-27 01:28:00,2025-07-27 01:28:00,43.644764,-90.452693,48.702350,-101.870790,34.32,31.16,1.07,completed,
11842,8001,2638,2024-10-09 14:28:00,2024-10-09 14:28:00,2024-10-09 14:28:00,46.687681,-111.566494,45.477120,-101.900088,38.73,17.04,2.38,completed,
11843,4586,2739,2025-08-27 10:32:00,2025-08-27 10:32:00,,44.630577,-116.447637,48.714312,-95.554797,41.01,19.05,2.29,cancelled,Rider cancelled
11844,8233,1511,2025-04-08 16:43:00,2025-04-08 16:43:00,2025-04-08 16:43:00,45.778069,-89.074832,49.078721,-75.040419,5.40,35.78,1.21,completed,
11845,4880,1907,2025-03-10 02:34:00,2025-03-10 02:34:00,2025-03-10 02:34:00,48.897788,-122.073241,45.825411,-94.666641,4.33,22.36,2.49,completed,
11846,6691,1468,2025-02-21 02:27:00,2025-02-21 02:27:00,2025-02-21 02:27:00,47.103742,-76.191128,45.981420,-88.795530,27.79,10.79,2.47,completed,
